student_id,year_code,major_code,class_number,class_code,major,generation_year,degree,shift,branch
10523052,2,PA,33,2PA33,Psikologi,2023,NA,NA,NA
10223120,2,EA,12,2EA12,Manajemen,2023,NA,NA,NA
30423095,2,ID,10,2ID10,Teknik Industri,2023,NA,NA,NA
10623017,2,SA,01,2SA01,Sastra Inggris,2023,NA,NA,NA
20323020,2,TB,01,2TB01,Teknik Arsitektur,2023,NA,NA,NA
10523053,2,PA,18,2PA18,Psikologi,2023,NA,NA,NA
10523054,2,PA,17,2PA17,Psikologi,2023,NA,NA,NA
10823055,2,MA,09,2MA09,Ilmu Komunikasi,2023,NA,NA,NA
10523055,2,PA,04,2PA04,Psikologi,2023,NA,NA,NA
10123087,2,KA,19,2KA19,Sistem Informasi,2023,NA,NA,NA
20423096,2,IC,01,2IC01,Teknik Mesin,2023,NA,NA,NA
10123088,2,KA,27,2KA27,Sistem Informasi,2023,NA,NA,NA
50423097,2,IA,25,2IA25,Informatika,2023,NA,NA,NA
20323021,2,TB,02,2TB02,Teknik Arsitektur,2023,NA,NA,NA
10123089,2,KA,14,2KA14,Sistem Informasi,2023,NA,NA,NA
30423098,2,ID,05,2ID05,Teknik Industri,2023,NA,NA,NA
10823056,2,MA,05,2MA05,Ilmu Komunikasi,2023,NA,NA,NA
30623018,2,SC,01,2SC01,Sastra Tiongkok,2023,NA,NA,NA
10823057,2,MA,22,2MA22,Ilmu Komunikasi,2023,NA,NA,NA
50423099,2,IA,07,2IA07,Informatika,2023,NA,NA,NA
20223121,2,EB,12,2EB12,Akuntansi,2023,NA,NA,NA
10123090,2,KA,08,2KA08,Sistem Informasi,2023,NA,NA,NA
30423100,2,ID,08,2ID08,Teknik Industri,2023,NA,NA,NA
10223122,2,EA,17,2EA17,Manajemen,2023,NA,NA,NA
10223123,2,EA,37,2EA37,Manajemen,2023,NA,NA,NA
50423101,2,IA,03,2IA03,Informatika,2023,NA,NA,NA
10223124,2,EA,16,2EA16,Manajemen,2023,NA,NA,NA
10123091,2,KA,13,2KA13,Sistem Informasi,2023,NA,NA,NA
10123092,2,KA,33,2KA33,Sistem Informasi,2023,NA,NA,NA
10123093,2,KA,11,2KA11,Sistem Informasi,2023,NA,NA,NA
40223125,2,DA,02,2DA02,Akuntansi Komputer,2023,NA,NA,NA
40223126,2,DA,01,2DA01,Akuntansi Komputer,2023,NA,NA,NA
20123094,2,KB,02,2KB02,Sistem Komputer,2023,NA,NA,NA
10223127,2,EA,06,2EA06,Manajemen,2023,NA,NA,NA
10523056,2,PA,33,2PA33,Psikologi,2023,NA,NA,NA
10123095,2,KA,33,2KA33,Sistem Informasi,2023,NA,NA,NA
50423102,2,IA,24,2IA24,Informatika,2023,NA,NA,NA
10223128,2,EA,22,2EA22,Manajemen,2023,NA,NA,NA
10223129,2,EA,28,2EA28,Manajemen,2023,NA,NA,NA
50423103,2,IA,09,2IA09,Informatika,2023,NA,NA,NA
10123096,2,KA,32,2KA32,Sistem Informasi,2023,NA,NA,NA
40723019,2,HC,02,2HC02,Kebidanan,2023,NA,NA,NA
50423104,2,IA,16,2IA16,Informatika,2023,NA,NA,NA
30423105,2,ID,01,2ID01,Teknik Industri,2023,NA,NA,NA
30123097,2,DB,NA,2DB,Manajemen Informatika,2023,NA,NA,NA
10223130,2,EA,07,2EA07,Manajemen,2023,NA,NA,NA
10123098,2,KA,27,2KA27,Sistem Informasi,2023,NA,NA,NA
50123099,2,KC,01,2KC01,Sistem Informasi,2023,NA,NA,NA
50423106,2,IA,08,2IA08,Informatika,2023,NA,NA,NA
10223131,2,EA,14,2EA14,Manajemen,2023,NA,NA,NA
10223132,2,EA,24,2EA24,Manajemen,2023,NA,NA,NA
10223133,2,EA,NA,2EA,Manajemen,2023,NA,NA,NA
50423107,2,IA,20,2IA20,Informatika,2023,NA,NA,NA
10123100,2,KA,32,2KA32,Sistem Informasi,2023,NA,NA,NA
10123101,2,KA,09,2KA09,Sistem Informasi,2023,NA,NA,NA
10523057,2,PA,30,2PA30,Psikologi,2023,NA,NA,NA
10423108,2,IB,02,2IB02,Teknik Elektro,2023,NA,NA,NA
20323022,2,TB,02,2TB02,Teknik Arsitektur,2023,NA,NA,NA
30423109,2,ID,03,2ID03,Teknik Industri,2023,NA,NA,NA
10223134,2,EA,24,2EA24,Manajemen,2023,NA,NA,NA
10823058,2,MA,21,2MA21,Ilmu Komunikasi,2023,NA,NA,NA
20323023,2,TB,02,2TB02,Teknik Arsitektur,2023,NA,NA,NA
10623001,2,SA,04,2SA04,Sastra Inggris,2023,NA,NA,NA
50423110,2,IA,06,2IA06,Informatika,2023,NA,NA,NA
20223135,2,EB,04,2EB04,Akuntansi,2023,NA,NA,NA
10123102,2,KA,33,2KA33,Sistem Informasi,2023,NA,NA,NA
10523058,2,PA,23,2PA23,Psikologi,2023,NA,NA,NA
50423111,2,IA,05,2IA05,Informatika,2023,NA,NA,NA
71223758,2,ED,01,2ED01,Manajemen,2023,NA,NA,NA
10123103,2,KA,19,2KA19,Sistem Informasi,2023,NA,NA,NA
20223136,2,EB,14,2EB14,Akuntansi,2023,NA,NA,NA
10123104,2,KA,14,2KA14,Sistem Informasi,2023,NA,NA,NA
50423112,2,IA,21,2IA21,Informatika,2023,NA,NA,NA
10123105,2,KA,33,2KA33,Sistem Informasi,2023,NA,NA,NA
10223137,2,EA,03,2EA03,Manajemen,2023,NA,NA,NA
20323024,2,TB,01,2TB01,Teknik Arsitektur,2023,NA,NA,NA
50423113,2,IA,23,2IA23,Informatika,2023,NA,NA,NA
10123106,2,KA,35,2KA35,Sistem Informasi,2023,NA,NA,NA
10223138,2,EA,29,2EA29,Manajemen,2023,NA,NA,NA
10823059,2,MA,25,2MA25,Ilmu Komunikasi,2023,NA,NA,NA
10123107,2,KA,23,2KA23,Sistem Informasi,2023,NA,NA,NA
10123108,2,KA,07,2KA07,Sistem Informasi,2023,NA,NA,NA
50423114,2,IA,18,2IA18,Informatika,2023,NA,NA,NA
20223139,2,EB,05,2EB05,Akuntansi,2023,NA,NA,NA
10223140,2,EA,35,2EA35,Manajemen,2023,NA,NA,NA
10323025,2,TA,03,2TA03,Teknik Sipil,2023,NA,NA,NA
50423115,2,IA,17,2IA17,Informatika,2023,NA,NA,NA
10123109,2,KA,31,2KA31,Sistem Informasi,2023,NA,NA,NA
60423116,2,IF,01,2IF01,Informatika,2023,NA,NA,NA
11123403,2,KA,10,2KA10,Sistem Informasi,2023,NA,NA,NA
20423117,2,IC,03,2IC03,Teknik Mesin,2023,NA,NA,NA
10823060,2,MA,10,2MA10,Ilmu Komunikasi,2023,NA,NA,NA
10823061,2,MA,10,2MA10,Ilmu Komunikasi,2023,NA,NA,NA
20223141,2,EB,02,2EB02,Akuntansi,2023,NA,NA,NA
50723001,2,HE,01,2HE01,Profesi Bidan,2023,NA,NA,NA
10123110,2,KA,16,2KA16,Sistem Informasi,2023,NA,NA,NA
50423118,2,IA,10,2IA10,Informatika,2023,NA,NA,NA
50423119,2,IA,08,2IA08,Informatika,2023,NA,NA,NA
30423120,2,ID,06,2ID06,Teknik Industri,2023,NA,NA,NA
10523059,2,PA,26,2PA26,Psikologi,2023,NA,NA,NA
30423121,2,ID,04,2ID04,Teknik Industri,2023,NA,NA,NA
10123111,2,KA,03,2KA03,Sistem Informasi,2023,NA,NA,NA
10823062,2,MA,18,2MA18,Ilmu Komunikasi,2023,NA,NA,NA
10223142,2,EA,14,2EA14,Manajemen,2023,NA,NA,NA
10223143,2,EA,02,2EA02,Manajemen,2023,NA,NA,NA
10523060,2,PA,18,2PA18,Psikologi,2023,NA,NA,NA
10223144,2,EA,08,2EA08,Manajemen,2023,NA,NA,NA
30123112,2,DB,01,2DB01,Manajemen Informatika,2023,NA,NA,NA
31423481,2,ID,06,2ID06,Teknik Industri,2023,NA,NA,NA
10123113,2,KA,08,2KA08,Sistem Informasi,2023,NA,NA,NA
10123114,2,KA,09,2KA09,Sistem Informasi,2023,NA,NA,NA
10623019,2,SA,06,2SA06,Sastra Inggris,2023,NA,NA,NA
20123115,2,KB,03,2KB03,Sistem Komputer,2023,NA,NA,NA
51423529,2,IA,15,2IA15,Informatika,2023,NA,NA,NA
10123116,2,KA,13,2KA13,Sistem Informasi,2023,NA,NA,NA
50423122,2,IA,24,2IA24,Informatika,2023,NA,NA,NA
10523061,2,PA,17,2PA17,Psikologi,2023,NA,NA,NA
10223145,2,EA,09,2EA09,Manajemen,2023,NA,NA,NA
10523062,2,PA,14,2PA14,Psikologi,2023,NA,NA,NA
20323026,2,TB,03,2TB03,Teknik Arsitektur,2023,NA,NA,NA
40423123,2,IE,01,2IE01,Agroteknologi,2023,NA,NA,NA
10223146,2,EA,02,2EA02,Manajemen,2023,NA,NA,NA
10523063,2,PA,28,2PA28,Psikologi,2023,NA,NA,NA
10823063,2,MA,03,2MA03,Ilmu Komunikasi,2023,NA,NA,NA
10123118,2,KA,30,2KA30,Sistem Informasi,2023,NA,NA,NA
50423124,2,IA,02,2IA02,Informatika,2023,NA,NA,NA
10523064,2,PA,07,2PA07,Psikologi,2023,NA,NA,NA
10123119,2,KA,29,2KA29,Sistem Informasi,2023,NA,NA,NA
10523065,2,PA,28,2PA28,Psikologi,2023,NA,NA,NA
20423125,2,IC,02,2IC02,Teknik Mesin,2023,NA,NA,NA
20123120,2,KB,01,2KB01,Sistem Komputer,2023,NA,NA,NA
10523066,2,PA,08,2PA08,Psikologi,2023,NA,NA,NA
10323027,2,TA,04,2TA04,Teknik Sipil,2023,NA,NA,NA
10123121,2,KA,27,2KA27,Sistem Informasi,2023,NA,NA,NA
11823037,2,MA,08,2MA08,Ilmu Komunikasi,2023,NA,NA,NA
10123122,2,KA,26,2KA26,Sistem Informasi,2023,NA,NA,NA
10823064,2,MA,19,2MA19,Ilmu Komunikasi,2023,NA,NA,NA
20523067,2,PB,01,2PB01,Psikologi,2023,NA,NA,NA
10123123,2,KA,22,2KA22,Sistem Informasi,2023,NA,NA,NA
10523068,2,PA,08,2PA08,Psikologi,2023,NA,NA,NA
10823065,2,MA,01,2MA01,Ilmu Komunikasi,2023,NA,NA,NA
10823066,2,MA,23,2MA23,Ilmu Komunikasi,2023,NA,NA,NA
10523069,2,PA,32,2PA32,Psikologi,2023,NA,NA,NA
10223147,2,EA,30,2EA30,Manajemen,2023,NA,NA,NA
10223148,2,EA,29,2EA29,Manajemen,2023,NA,NA,NA
10223149,2,EA,23,2EA23,Manajemen,2023,NA,NA,NA
10223150,2,EA,33,2EA33,Manajemen,2023,NA,NA,NA
20223151,2,EB,13,2EB13,Akuntansi,2023,NA,NA,NA
10223152,2,EA,35,2EA35,Manajemen,2023,NA,NA,NA
10523070,2,PA,36,2PA36,Psikologi,2023,NA,NA,NA
50723002,2,HE,01,2HE01,Profesi Bidan,2023,NA,NA,NA
10823067,2,MA,04,2MA04,Ilmu Komunikasi,2023,NA,NA,NA
50423126,2,IA,07,2IA07,Informatika,2023,NA,NA,NA
10223153,2,EA,15,2EA15,Manajemen,2023,NA,NA,NA
50423127,2,IA,16,2IA16,Informatika,2023,NA,NA,NA
10523071,2,PA,15,2PA15,Psikologi,2023,NA,NA,NA
20223154,2,EB,05,2EB05,Akuntansi,2023,NA,NA,NA
10223155,2,EA,15,2EA15,Manajemen,2023,NA,NA,NA
10623020,2,SA,01,2SA01,Sastra Inggris,2023,NA,NA,NA
21523294,2,PB,01,2PB01,Psikologi,2023,NA,NA,NA
30623021,2,SC,01,2SC01,Sastra Tiongkok,2023,NA,NA,NA
20223156,2,EB,12,2EB12,Akuntansi,2023,NA,NA,NA
20223157,2,EB,12,2EB12,Akuntansi,2023,NA,NA,NA
10523072,2,PA,29,2PA29,Psikologi,2023,NA,NA,NA
10623022,2,SA,04,2SA04,Sastra Inggris,2023,NA,NA,NA
10123124,2,KA,32,2KA32,Sistem Informasi,2023,NA,NA,NA
20223158,2,EB,14,2EB14,Akuntansi,2023,NA,NA,NA
10523073,2,PA,27,2PA27,Psikologi,2023,NA,NA,NA
10223159,2,EA,12,2EA12,Manajemen,2023,NA,NA,NA
10123125,2,KA,13,2KA13,Sistem Informasi,2023,NA,NA,NA
50423128,2,IA,16,2IA16,Informatika,2023,NA,NA,NA
10823068,2,MA,14,2MA14,Ilmu Komunikasi,2023,NA,NA,NA
10823069,2,MA,22,2MA22,Ilmu Komunikasi,2023,NA,NA,NA
10123117,2,KA,17,2KA17,Sistem Informasi,2023,NA,NA,NA
10223160,2,EA,20,2EA20,Manajemen,2023,NA,NA,NA
10523074,2,PA,29,2PA29,Psikologi,2023,NA,NA,NA
50423129,2,IA,05,2IA05,Informatika,2023,NA,NA,NA
20723020,2,HB,02,2HB02,Farmasi,2023,NA,NA,NA
10523075,2,PA,18,2PA18,Psikologi,2023,NA,NA,NA
10823070,2,MA,11,2MA11,Ilmu Komunikasi,2023,NA,NA,NA
60223161,2,EC,01,2EC01,Ekonomi Syariah,2023,NA,NA,NA
10523076,2,PA,07,2PA07,Psikologi,2023,NA,NA,NA
10223162,2,EA,19,2EA19,Manajemen,2023,NA,NA,NA
20223163,2,EB,05,2EB05,Akuntansi,2023,NA,NA,NA
50423002,2,IA,19,2IA19,Informatika,2023,NA,NA,NA
10823071,2,MA,29,2MA29,Ilmu Komunikasi,2023,NA,NA,NA
10523077,2,PA,02,2PA02,Psikologi,2023,NA,NA,NA
10523078,2,PA,35,2PA35,Psikologi,2023,NA,NA,NA
10523079,2,PA,34,2PA34,Psikologi,2023,NA,NA,NA
10523080,2,PA,13,2PA13,Psikologi,2023,NA,NA,NA
30423130,2,ID,07,2ID07,Teknik Industri,2023,NA,NA,NA
10223164,2,EA,19,2EA19,Manajemen,2023,NA,NA,NA
10523081,2,PA,34,2PA34,Psikologi,2023,NA,NA,NA
50423131,2,IA,12,2IA12,Informatika,2023,NA,NA,NA
50423132,2,IA,10,2IA10,Informatika,2023,NA,NA,NA
10523082,2,PA,17,2PA17,Psikologi,2023,NA,NA,NA
10123126,2,KA,17,2KA17,Sistem Informasi,2023,NA,NA,NA
10523083,2,PA,23,2PA23,Psikologi,2023,NA,NA,NA
10223165,2,EA,23,2EA23,Manajemen,2023,NA,NA,NA
10523084,2,PA,14,2PA14,Psikologi,2023,NA,NA,NA
30423133,2,ID,08,2ID08,Teknik Industri,2023,NA,NA,NA
10523085,2,PA,30,2PA30,Psikologi,2023,NA,NA,NA
50423134,2,IA,12,2IA12,Informatika,2023,NA,NA,NA
50423135,2,IA,06,2IA06,Informatika,2023,NA,NA,NA
10823072,2,MA,05,2MA05,Ilmu Komunikasi,2023,NA,NA,NA
10223166,2,EA,14,2EA14,Manajemen,2023,NA,NA,NA
10323028,2,TA,04,2TA04,Teknik Sipil,2023,NA,NA,NA
10523086,2,PA,30,2PA30,Psikologi,2023,NA,NA,NA
10223167,2,EA,10,2EA10,Manajemen,2023,NA,NA,NA
10523087,2,PA,02,2PA02,Psikologi,2023,NA,NA,NA
50423136,2,IA,07,2IA07,Informatika,2023,NA,NA,NA
50423137,2,IA,05,2IA05,Informatika,2023,NA,NA,NA
20323029,2,TB,02,2TB02,Teknik Arsitektur,2023,NA,NA,NA
10223168,2,EA,29,2EA29,Manajemen,2023,NA,NA,NA
10523088,2,PA,13,2PA13,Psikologi,2023,NA,NA,NA
50423138,2,IA,20,2IA20,Informatika,2023,NA,NA,NA
50423139,2,IA,05,2IA05,Informatika,2023,NA,NA,NA
20223169,2,EB,11,2EB11,Akuntansi,2023,NA,NA,NA
50423140,2,IA,06,2IA06,Informatika,2023,NA,NA,NA
10523089,2,PA,11,2PA11,Psikologi,2023,NA,NA,NA
10523090,2,PA,27,2PA27,Psikologi,2023,NA,NA,NA
20223170,2,EB,04,2EB04,Akuntansi,2023,NA,NA,NA
50423141,2,IA,23,2IA23,Informatika,2023,NA,NA,NA
10623023,2,SA,01,2SA01,Sastra Inggris,2023,NA,NA,NA
50423142,2,IA,13,2IA13,Informatika,2023,NA,NA,NA
10523091,2,PA,10,2PA10,Psikologi,2023,NA,NA,NA
20523092,2,PB,01,2PB01,Psikologi,2023,NA,NA,NA
10223171,2,EA,21,2EA21,Manajemen,2023,NA,NA,NA
10523093,2,PA,36,2PA36,Psikologi,2023,NA,NA,NA
10823073,2,MA,17,2MA17,Ilmu Komunikasi,2023,NA,NA,NA
10223172,2,EA,12,2EA12,Manajemen,2023,NA,NA,NA
10523094,2,PA,29,2PA29,Psikologi,2023,NA,NA,NA
10823074,2,MA,07,2MA07,Ilmu Komunikasi,2023,NA,NA,NA
10223173,2,EA,23,2EA23,Manajemen,2023,NA,NA,NA
30423143,2,ID,07,2ID07,Teknik Industri,2023,NA,NA,NA
10523095,2,PA,25,2PA25,Psikologi,2023,NA,NA,NA
20223174,2,EB,03,2EB03,Akuntansi,2023,NA,NA,NA
50723003,2,HE,01,2HE01,Profesi Bidan,2023,NA,NA,NA
10523096,2,PA,25,2PA25,Psikologi,2023,NA,NA,NA
10523097,2,PA,14,2PA14,Psikologi,2023,NA,NA,NA
10523098,2,PA,23,2PA23,Psikologi,2023,NA,NA,NA
10523099,2,PA,08,2PA08,Psikologi,2023,NA,NA,NA
10823075,2,MA,04,2MA04,Ilmu Komunikasi,2023,NA,NA,NA
10223175,2,EA,18,2EA18,Manajemen,2023,NA,NA,NA
10523100,2,PA,34,2PA34,Psikologi,2023,NA,NA,NA
10523101,2,PA,27,2PA27,Psikologi,2023,NA,NA,NA
10523102,2,PA,27,2PA27,Psikologi,2023,NA,NA,NA
10523103,2,PA,09,2PA09,Psikologi,2023,NA,NA,NA
10223176,2,EA,29,2EA29,Manajemen,2023,NA,NA,NA
10823076,2,MA,26,2MA26,Ilmu Komunikasi,2023,NA,NA,NA
10523104,2,PA,12,2PA12,Psikologi,2023,NA,NA,NA
10523105,2,PA,32,2PA32,Psikologi,2023,NA,NA,NA
10123127,2,KA,33,2KA33,Sistem Informasi,2023,NA,NA,NA
10523106,2,PA,30,2PA30,Psikologi,2023,NA,NA,NA
10223177,2,EA,23,2EA23,Manajemen,2023,NA,NA,NA
10523107,2,PA,19,2PA19,Psikologi,2023,NA,NA,NA
10123128,2,KA,27,2KA27,Sistem Informasi,2023,NA,NA,NA
10523108,2,PA,35,2PA35,Psikologi,2023,NA,NA,NA
10523109,2,PA,06,2PA06,Psikologi,2023,NA,NA,NA
70223178,2,ED,01,2ED01,Manajemen,2023,NA,NA,NA
60223001,2,EC,01,2EC01,Ekonomi Syariah,2023,NA,NA,NA
10223179,2,EA,17,2EA17,Manajemen,2023,NA,NA,NA
20723021,2,HB,01,2HB01,Farmasi,2023,NA,NA,NA
20723001,2,HB,02,2HB02,Farmasi,2023,NA,NA,NA
10523110,2,PA,20,2PA20,Psikologi,2023,NA,NA,NA
10523111,2,PA,04,2PA04,Psikologi,2023,NA,NA,NA
10823077,2,MA,27,2MA27,Ilmu Komunikasi,2023,NA,NA,NA
10523112,2,PA,06,2PA06,Psikologi,2023,NA,NA,NA
10123129,2,KA,15,2KA15,Sistem Informasi,2023,NA,NA,NA
10223180,2,EA,26,2EA26,Manajemen,2023,NA,NA,NA
22223020,2,EB,08,2EB08,Akuntansi,2023,NA,NA,NA
10123130,2,KA,01,2KA01,Sistem Informasi,2023,NA,NA,NA
10223181,2,EA,31,2EA31,Manajemen,2023,NA,NA,NA
10223182,2,EA,18,2EA18,Manajemen,2023,NA,NA,NA
10123131,2,KA,22,2KA22,Sistem Informasi,2023,NA,NA,NA
10523113,2,PA,07,2PA07,Psikologi,2023,NA,NA,NA
20223183,2,EB,16,2EB16,Akuntansi,2023,NA,NA,NA
10123132,2,KA,28,2KA28,Sistem Informasi,2023,NA,NA,NA
10223184,2,EA,31,2EA31,Manajemen,2023,NA,NA,NA
10523114,2,PA,16,2PA16,Psikologi,2023,NA,NA,NA
10523115,2,PA,12,2PA12,Psikologi,2023,NA,NA,NA
50423144,2,IA,17,2IA17,Informatika,2023,NA,NA,NA
20223185,2,EB,06,2EB06,Akuntansi,2023,NA,NA,NA
10523116,2,PA,33,2PA33,Psikologi,2023,NA,NA,NA
20623024,2,SB,01,2SB01,Pariwisata,2023,NA,NA,NA
10823078,2,MA,03,2MA03,Ilmu Komunikasi,2023,NA,NA,NA
10523117,2,PA,24,2PA24,Psikologi,2023,NA,NA,NA
10523118,2,PA,22,2PA22,Psikologi,2023,NA,NA,NA
30423145,2,ID,01,2ID01,Teknik Industri,2023,NA,NA,NA
10523119,2,PA,33,2PA33,Psikologi,2023,NA,NA,NA
10523120,2,PA,31,2PA31,Psikologi,2023,NA,NA,NA
50423146,2,IA,04,2IA04,Informatika,2023,NA,NA,NA
20223186,2,EB,03,2EB03,Akuntansi,2023,NA,NA,NA
10223187,2,EA,25,2EA25,Manajemen,2023,NA,NA,NA
10823079,2,MA,01,2MA01,Ilmu Komunikasi,2023,NA,NA,NA
10523121,2,PA,33,2PA33,Psikologi,2023,NA,NA,NA
10523122,2,PA,27,2PA27,Psikologi,2023,NA,NA,NA
20323030,2,TB,01,2TB01,Teknik Arsitektur,2023,NA,NA,NA
10523123,2,PA,30,2PA30,Psikologi,2023,NA,NA,NA
20223188,2,EB,10,2EB10,Akuntansi,2023,NA,NA,NA
10823080,2,MA,24,2MA24,Ilmu Komunikasi,2023,NA,NA,NA
50423147,2,IA,09,2IA09,Informatika,2023,NA,NA,NA
10523124,2,PA,25,2PA25,Psikologi,2023,NA,NA,NA
30123133,2,DB,01,2DB01,Manajemen Informatika,2023,NA,NA,NA
10123134,2,KA,22,2KA22,Sistem Informasi,2023,NA,NA,NA
10523125,2,PA,07,2PA07,Psikologi,2023,NA,NA,NA
10523126,2,PA,17,2PA17,Psikologi,2023,NA,NA,NA
10123135,2,KA,25,2KA25,Sistem Informasi,2023,NA,NA,NA
20223189,2,EB,09,2EB09,Akuntansi,2023,NA,NA,NA
10223190,2,EA,23,2EA23,Manajemen,2023,NA,NA,NA
20823081,2,MB,01,2MB01,Ilmu Komunikasi,2023,NA,NA,NA
10123136,2,KA,29,2KA29,Sistem Informasi,2023,NA,NA,NA
10823082,2,MA,27,2MA27,Ilmu Komunikasi,2023,NA,NA,NA
10223191,2,EA,14,2EA14,Manajemen,2023,NA,NA,NA
50423148,2,IA,03,2IA03,Informatika,2023,NA,NA,NA
30223192,2,DD,02,2DD02,Manajemen Pemasaran,2023,NA,NA,NA
10223193,2,EA,02,2EA02,Manajemen,2023,NA,NA,NA
10223194,2,EA,23,2EA23,Manajemen,2023,NA,NA,NA
10223195,2,EA,19,2EA19,Manajemen,2023,NA,NA,NA
20223196,2,EB,14,2EB14,Akuntansi,2023,NA,NA,NA
10123137,2,KA,13,2KA13,Sistem Informasi,2023,NA,NA,NA
40723022,2,HC,01,2HC01,Kebidanan,2023,NA,NA,NA
10823083,2,MA,21,2MA21,Ilmu Komunikasi,2023,NA,NA,NA
10223197,2,EA,16,2EA16,Manajemen,2023,NA,NA,NA
10223198,2,EA,04,2EA04,Manajemen,2023,NA,NA,NA
10523127,2,PA,24,2PA24,Psikologi,2023,NA,NA,NA
10823084,2,MA,01,2MA01,Ilmu Komunikasi,2023,NA,NA,NA
10223199,2,EA,13,2EA13,Manajemen,2023,NA,NA,NA
10223200,2,EA,18,2EA18,Manajemen,2023,NA,NA,NA
10223201,2,EA,31,2EA31,Manajemen,2023,NA,NA,NA
10223202,2,EA,11,2EA11,Manajemen,2023,NA,NA,NA
50423149,2,IA,01,2IA01,Informatika,2023,NA,NA,NA
10523128,2,PA,26,2PA26,Psikologi,2023,NA,NA,NA
10223203,2,EA,16,2EA16,Manajemen,2023,NA,NA,NA
10823085,2,MA,08,2MA08,Ilmu Komunikasi,2023,NA,NA,NA
50423150,2,IA,07,2IA07,Informatika,2023,NA,NA,NA
10523129,2,PA,18,2PA18,Psikologi,2023,NA,NA,NA
50423151,2,IA,22,2IA22,Informatika,2023,NA,NA,NA
30223204,2,DD,02,2DD02,Manajemen Pemasaran,2023,NA,NA,NA
50423152,2,IA,05,2IA05,Informatika,2023,NA,NA,NA
50423153,2,IA,02,2IA02,Informatika,2023,NA,NA,NA
10123138,2,KA,27,2KA27,Sistem Informasi,2023,NA,NA,NA
22223005,2,EB,15,2EB15,Akuntansi,2023,NA,NA,NA
10123139,2,KA,18,2KA18,Sistem Informasi,2023,NA,NA,NA
20323266,2,TB,02,2TB02,Teknik Arsitektur,2023,NA,NA,NA
10823086,2,MA,18,2MA18,Ilmu Komunikasi,2023,NA,NA,NA
20423154,2,IC,02,2IC02,Teknik Mesin,2023,NA,NA,NA
10223205,2,EA,18,2EA18,Manajemen,2023,NA,NA,NA
50423155,2,IA,10,2IA10,Informatika,2023,NA,NA,NA
10523130,2,PA,01,2PA01,Psikologi,2023,NA,NA,NA
10123140,2,KA,14,2KA14,Sistem Informasi,2023,NA,NA,NA
20223206,2,EB,09,2EB09,Akuntansi,2023,NA,NA,NA
20223207,2,EB,14,2EB14,Akuntansi,2023,NA,NA,NA
10223208,2,EA,33,2EA33,Manajemen,2023,NA,NA,NA
50423156,2,IA,14,2IA14,Informatika,2023,NA,NA,NA
10823087,2,MA,07,2MA07,Ilmu Komunikasi,2023,NA,NA,NA
21823058,2,MB,01,2MB01,Ilmu Komunikasi,2023,NA,NA,NA
10523131,2,PA,30,2PA30,Psikologi,2023,NA,NA,NA
10223209,2,EA,13,2EA13,Manajemen,2023,NA,NA,NA
10223210,2,EA,30,2EA30,Manajemen,2023,NA,NA,NA
10523132,2,PA,07,2PA07,Psikologi,2023,NA,NA,NA
50423157,2,IA,06,2IA06,Informatika,2023,NA,NA,NA
20223211,2,EB,08,2EB08,Akuntansi,2023,NA,NA,NA
20223212,2,EB,12,2EB12,Akuntansi,2023,NA,NA,NA
10823088,2,MA,10,2MA10,Ilmu Komunikasi,2023,NA,NA,NA
10123141,2,KA,10,2KA10,Sistem Informasi,2023,NA,NA,NA
50423158,2,IA,05,2IA05,Informatika,2023,NA,NA,NA
10223213,2,EA,23,2EA23,Manajemen,2023,NA,NA,NA
10823089,2,MA,12,2MA12,Ilmu Komunikasi,2023,NA,NA,NA
11823049,2,MA,19,2MA19,Ilmu Komunikasi,2023,NA,NA,NA
10823090,2,MA,01,2MA01,Ilmu Komunikasi,2023,NA,NA,NA
10523133,2,PA,24,2PA24,Psikologi,2023,NA,NA,NA
10823091,2,MA,01,2MA01,Ilmu Komunikasi,2023,NA,NA,NA
20123142,2,KB,04,2KB04,Sistem Komputer,2023,NA,NA,NA
50423159,2,IA,03,2IA03,Informatika,2023,NA,NA,NA
20523134,2,PB,01,2PB01,Psikologi,2023,NA,NA,NA
10223214,2,EA,04,2EA04,Manajemen,2023,NA,NA,NA
10123143,2,KA,05,2KA05,Sistem Informasi,2023,NA,NA,NA
50423160,2,IA,NA,2IA,Informatika,2023,NA,NA,NA
10123144,2,KA,12,2KA12,Sistem Informasi,2023,NA,NA,NA
10123145,2,KA,32,2KA32,Sistem Informasi,2023,NA,NA,NA
30423161,2,ID,08,2ID08,Teknik Industri,2023,NA,NA,NA
10123146,2,KA,15,2KA15,Sistem Informasi,2023,NA,NA,NA
10223215,2,EA,07,2EA07,Manajemen,2023,NA,NA,NA
10223216,2,EA,03,2EA03,Manajemen,2023,NA,NA,NA
10223217,2,EA,28,2EA28,Manajemen,2023,NA,NA,NA
10823092,2,MA,10,2MA10,Ilmu Komunikasi,2023,NA,NA,NA
10823093,2,MA,19,2MA19,Ilmu Komunikasi,2023,NA,NA,NA
10223218,2,EA,21,2EA21,Manajemen,2023,NA,NA,NA
30623025,2,SC,01,2SC01,Sastra Tiongkok,2023,NA,NA,NA
10523135,2,PA,NA,2PA,Psikologi,2023,NA,NA,NA
60423162,2,IF,01,2IF01,Informatika,2023,NA,NA,NA
10823094,2,MA,28,2MA28,Ilmu Komunikasi,2023,NA,NA,NA
